Time,TotEng,Temp,Press,,Step,TotEng,Temp,Press,Density
2.71,-3.0019133,1.1414839,3.4938247,,2710,-1.0378416,1.5267439,1.460861,0.573463
2.72,-3.0015481,1.189774,3.2706292,,2720,-1.0370135,1.5151246,1.5197428,0.57313216
2.73,-3.0001502,1.2536246,2.9711386,,2730,-1.0361653,1.5365791,1.4542911,0.57269348
2.74,-3.0005618,1.2935882,2.7801372,,2740,-1.0353828,1.5813933,1.2993346,0.57215797
2.75,-3.0014679,1.2877356,2.8045778,,2750,-1.0367906,1.6269741,1.132152,0.57155391
2.76,-3.0011694,1.2466816,2.9954701,,2760,-1.0412815,1.6547257,1.017869,0.57091271
2.77,-3.0013912,1.2091292,3.1649157,,2770,-1.0543977,1.6555093,0.98262972,0.57025637
2.78,-3.0010223,1.2109308,3.1457014,,2780,-1.0748557,1.6304353,1.0246801,0.56959184
2.79,-3.000399,1.2349377,3.0129754,,2790,-1.1019161,1.5814741,1.1362069,0.56891085
2.8,-3.0005229,1.2516678,2.904751,,2800,-1.1339373,1.5141795,1.2970902,0.56819134
2.81,-3.0020796,1.260503,2.8330104,,2810,-1.1696871,1.4519906,1.4300796,0.56740215
2.82,-3.0024728,1.2699609,2.7702818,,2820,-1.2083816,1.4204901,1.4525031,0.56651758
2.83,-3.0020886,1.2795801,2.7217198,,2830,-1.2454039,1.4059343,1.412091,0.56553129
2.84,-3.0014456,1.2813929,2.7249631,,2840,-1.282038,1.3789176,1.4012092,0.56444876
2.85,-3.0005327,1.2694799,2.8078659,,2850,-1.3167007,1.3401225,1.4209602,0.5632714
2.86,-3.0018379,1.2440412,2.9640252,,2860,-1.3460579,1.3072447,1.4195405,0.5619955
2.87,-3.0006641,1.2062304,3.1894514,,2870,-1.3703889,1.2917474,1.3613652,0.56062147
2.88,-3.0010404,1.1609205,3.4443386,,2880,-1.3906845,1.2837512,1.2778406,0.55915995
2.89,-3.0020683,1.12513,3.6403131,,2890,-1.40339,1.272289,1.2083096,0.55762654
2.9,-3.0032414,1.1153312,3.6929402,,2900,-1.4097689,1.2698818,1.113365,0.55603575
2.91,-3.0023286,1.1354164,3.5828732,,2910,-1.4112887,1.2980509,0.92845881,0.55440802
2.92,-3.0014235,1.1820937,3.325077,,2920,-1.4057725,1.3413976,0.70911165,0.55277951
2.93,-3.0000021,1.2444868,2.9800608,,2930,-1.3947184,1.3757981,0.53444391,0.551193
2.94,-2.9989726,1.3045859,2.6408654,,2940,-1.3779412,1.3989133,0.41661862,0.54968384
2.95,-2.9991109,1.3446368,2.3982732,,2950,-1.3572932,1.4185066,0.33217611,0.54827682
2.96,-2.9974123,1.3540228,2.3119887,,2960,-1.3316004,1.4380356,0.27305767,0.54698979
2.97,-2.9976561,1.336189,2.3613293,,2970,-1.3034482,1.4535177,0.24936413,0.54583532
2.98,-2.9980253,1.3102209,2.4596843,,2980,-1.2726199,1.4590771,0.27895718,0.54481883
2.99,-2.9968417,1.2994194,2.5011198,,2990,-1.240577,1.4523455,0.3652561,0.54393545
3,-2.9980343,1.3110472,2.4461515,,3000,-1.2060404,1.4388125,0.4885987,0.54316926
3.01,-2.997404,1.326734,2.3855778,,3010,-1.1710204,1.4329771,0.59797447,0.54249756
3.02,-2.9984496,1.3251681,2.4112086,,3020,-1.1344075,1.4446251,0.66135075,0.54189983
3.03,-2.995689,1.3040434,2.5404313,,3030,-1.0981871,1.4671809,0.69410838,0.54136365
3.04,-2.997236,1.2810012,2.6755699,,3040,-1.0608224,1.4893213,0.73115679,0.5408823
3.05,-2.9986919,1.272013,2.7473775,,3050,-1.0264764,1.5009971,0.79692011,0.54044857
3.06,-2.9998956,1.2629217,2.8176738,,3060,-0.99625433,1.4936765,0.9124193,0.54004936
3.07,-2.9997392,1.2348644,2.9702067,,3070,-0.96816871,1.4727011,1.0581511,0.5396622
3.08,-2.9988018,1.212389,3.0907362,,3080,-0.94227087,1.4616983,1.1579381,0.53925956
3.09,-2.9986911,1.2173569,3.0750436,,3090,-0.92095197,1.474377,1.1651489,0.53882227
3.1,-3.0015586,1.2358762,2.9804833,,3100,-0.90094575,1.5051761,1.1001671,0.5383481
3.11,-3.0032614,1.2644168,2.8362065,,3110,-0.88348593,1.5487129,0.98165993,0.53784942
3.12,-3.0031555,1.2935144,2.6950841,,3120,-0.87020993,1.5986297,0.83277807,0.53734926
3.13,-3.0022494,1.2993348,2.6705801,,3130,-0.86043672,1.6411928,0.70130282,0.53687646
3.14,-3.0010571,1.2734765,2.8036369,,3140,-0.8540751,1.6656696,0.62467281,0.53645675
3.15,-3.0002422,1.2352688,3.0035839,,3150,-0.8548979,1.6690758,0.61129762,0.53610579
3.16,-3.0002393,1.2156755,3.1240082,,3160,-0.86238787,1.6508322,0.66426246,0.53582676
3.17,-3.000138,1.2157606,3.1544025,,3170,-0.87203066,1.61326,0.77933116,0.53560969
3.18,-3.0005231,1.207684,3.2121802,,3180,-0.88524757,1.5671623,0.91847213,0.53543288
3.19,-3.0010251,1.1912849,3.2963983,,3190,-0.89857022,1.5290679,1.0310007,0.53526985
3.2,-3.0012735,1.1834109,3.3306429,,3200,-0.9116892,1.5110039,1.0773569,0.535099
3.21,-3.0012773,1.1952245,3.265081,,3210,-0.92408055,1.5139414,1.0544024,0.53491105
3.22,-3.0033759,1.2230747,3.1158625,,3220,-0.93633878,1.5233969,1.0064547,0.53470956
3.23,-3.0019493,1.255266,2.9506916,,3230,-0.94925104,1.5279198,0.96974182,0.53450334
3.24,-3.0011738,1.2818122,2.8144021,,3240,-0.96147467,1.5333933,0.93143991,0.53430003
3.25,-3.0001352,1.2940188,2.7514398,,3250,-0.97488544,1.5348968,0.90607714,0.53410706
3.26,-2.9996083,1.2885392,2.7751985,,3260,-0.99011228,1.5225699,0.92354664,0.53392903
3.27,-2.9998549,1.2731098,2.8462773,,3270,-1.0046676,1.4969827,0.98541427,0.53376253
3.28,-2.9997242,1.2613238,2.9007159,,3280,-1.0169246,1.4624806,1.0791094,0.53359557
3.29,-3.0009131,1.255934,2.9202312,,3290,-1.0295554,1.4239536,1.1843674,0.53340993
3.3,-3.0014353,1.2474918,2.9487021,,3300,-1.0392807,1.390643,1.2739713,0.53318485
3.31,-2.9999844,1.2357383,2.989204,,3310,-1.0451564,1.3728513,1.3159521,0.5329028
3.32,-2.9991981,1.2322751,2.9865757,,3320,-1.0487185,1.3692138,1.3118275,0.53255489
3.33,-2.9989522,1.2397824,2.9311096,,3330,-1.0488975,1.3675066,1.2988667,0.53214077
3.34,-2.9997418,1.2451327,2.8837499,,3340,-1.0457701,1.359453,1.3002622,0.53166205
3.35,-3.0001223,1.2398251,2.8874419,,3350,-1.0403867,1.3591425,1.2713258,0.53111874
3.36,-2.9998412,1.2326317,2.903853,,3360,-1.0294984,1.3930773,1.1386572,0.53051742
3.37,-3.0027064,1.2391803,2.8560256,,3370,-1.0115223,1.4529679,0.93392437,0.52988346
3.38,-3.0029862,1.2626796,2.7391769,,3380,-0.99041542,1.5115454,0.7419498,0.52925596
3.39,-3.003659,1.2858007,2.6289221,,3390,-0.96492937,1.5554964,0.61135541,0.5286724
3.4,-3.0037961,1.2871869,2.6259264,,3400,-0.93760501,1.580602,0.5556172,0.52815885
3.41,-3.003519,1.2625339,2.7499866,,3410,-0.90739666,1.5914096,0.56102953,0.5277271
3.42,-3.0014128,1.2296631,2.9208727,,3420,-0.87639789,1.6026561,0.57805041,0.5273776
3.43,-3.000889,1.2083797,3.0394067,,3430,-0.84123826,1.6249592,0.57554446,0.5271081
3.44,-2.9989332,1.2037832,3.0821025,,3440,-0.80338047,1.656104,0.55804412,0.52691972
3.45,-2.9998542,1.2139055,3.0482314,,3450,-0.76288438,1.6847078,0.56066122,0.52681604
3.46,-2.9996059,1.2329882,2.9714936,,3460,-0.72070438,1.6995819,0.61622541,0.52679668
3.47,-2.9996072,1.2494428,2.9052752,,3470,-0.67817177,1.701198,0.72007284,0.52685148
3.48,-2.9976404,1.2605987,2.8695346,,3480,-0.63802513,1.6941876,0.85002513,0.52696083
3.49,-2.9967288,1.2730011,2.8328902,,3490,-0.59736492,1.683012,0.98738804,0.52709949
3.5,-2.9968674,1.2840491,2.8067888,,3500,-0.55943999,1.6878544,1.0623855,0.52724167
3.51,-2.997002,1.2847385,2.8306385,,3510,-0.5220844,1.7261861,1.0241882,0.52737335
3.52,-2.9959528,1.27283,2.9125191,,3520,-0.48887876,1.7770826,0.93263477,0.52750094
3.53,-2.9969879,1.2546584,3.0142914,,3530,-0.46365131,1.8121299,0.87109053,0.5276412
3.54,-2.9968497,1.2426115,3.0829273,,3540,-0.44554433,1.8208708,0.87346376,0.52780588
3.55,-2.9979018,1.2449984,3.0773694,,3550,-0.43733827,1.8068856,0.92522882,0.52799504
3.56,-2.9972663,1.2553649,3.0342971,,3560,-0.43873908,1.7800958,0.99469346,0.52819917
3.57,-2.9979176,1.2593666,3.0178176,,3570,-0.4519811,1.7493388,1.051368,0.52840511
3.58,-2.9983057,1.2573408,3.0335365,,3580,-0.47631339,1.7229697,1.0712641,0.52860199
3.59,-2.9990999,1.252523,3.0679666,,3590,-0.51106923,1.7033261,1.0493991,0.52878589
3.6,-2.998707,1.238141,3.1527626,,3600,-0.55699818,1.6795588,1.0178149,0.52896047
3.61,-2.999093,1.2165939,3.2721699,,3610,-0.61104097,1.6478077,0.99305208,0.5291317
3.62,-2.9989475,1.1965187,3.3862997,,3620,-0.6726462,1.6131594,0.96356363,0.5293048
3.63,-2.9976387,1.1919402,3.4315924,,3630,-0.73624418,1.5788388,0.92919772,0.52948559
3.64,-2.9988402,1.2051405,3.3914678,,3640,-0.79715453,1.5488397,0.88704712,0.52968109
3.65,-2.9987163,1.2133074,3.3709629,,3650,-0.85243142,1.522619,0.8451293,0.52989976
3.66,-2.9993475,1.2107668,3.3886712,,3660,-0.89933035,1.4990043,0.81204495,0.53015012
3.67,-2.9984254,1.21405,3.3712412,,3670,-0.9356095,1.4772534,0.79282137,0.53043897
3.68,-2.9986879,1.2316147,3.2755717,,3680,-0.96494629,1.4570302,0.78321667,0.53077061
3.69,-3.0000116,1.2583026,3.1303604,,3690,-0.98853455,1.4438524,0.76344434,0.53114783
3.7,-2.9974056,1.2762368,3.0314919,,3700,-1.0055969,1.4453229,0.71001788,0.5315755
3.71,-2.9962244,1.2780501,3.0097504,,3710,-1.0195757,1.4613378,0.61923903,0.53206491
3.72,-2.9972572,1.2690947,3.0403383,,3720,-1.0314536,1.4830306,0.51789104,0.53263437
3.73,-2.995147,1.2638225,3.0637209,,3730,-1.0402495,1.5013301,0.43659323,0.53330447
3.74,-2.9951714,1.281673,2.9845323,,3740,-1.0489702,1.5132433,0.38321692,0.53409249
3.75,-2.9962547,1.3014711,2.9007263,,3750,-1.0583515,1.518859,0.35722522,0.53501044
3.76,-2.9958585,1.2851063,2.9865107,,3760,-1.067332,1.5210723,0.34998595,0.53606525
3.77,-2.9954314,1.2366155,3.2170481,,3770,-1.0762068,1.5232898,0.34950376,0.53726027
3.78,-2.9959297,1.1911043,3.4225621,,3780,-1.0850773,1.5216198,0.36600812,0.53859704
3.79,-2.9963045,1.1780694,3.4608295,,3790,-1.0952305,1.5113069,0.41146445,0.54007367
3.8,-2.9954073,1.2122471,3.2664254,,3800,-1.103752,1.4949258,0.48000782,0.54168273
3.81,-2.9970035,1.2752265,2.9262409,,3810,-1.1122391,1.4791666,0.54800062,0.54341234
3.82,-2.9964964,1.33103,2.625364,,3820,-1.1205178,1.4698677,0.59660853,0.54525022
3.83,-2.9966302,1.3576538,2.4723782,,3830,-1.1254455,1.4690882,0.62328221,0.54718729
3.84,-2.9957027,1.3481753,2.5055149,,3840,-1.1289944,1.4706845,0.64633097,0.54921831
3.85,-2.9959358,1.3181953,2.6467553,,3850,-1.1344281,1.4672165,0.68732172,0.55133858
3.86,-2.9955507,1.2949823,2.7703221,,3860,-1.137406,1.4551465,0.76324225,0.55353952
3.87,-2.9953167,1.2756275,2.8820305,,3870,-1.1386576,1.4392852,0.85735982,0.55580591
3.88,-2.9966047,1.2426344,3.0525511,,3880,-1.1387841,1.4414757,0.90016665,0.55811955
3.89,-2.9961892,1.2114456,3.2132327,,3890,-1.1369539,1.463413,0.88569985,0.56047101
3.9,-2.9948911,1.2041335,3.2591556,,3900,-1.1335616,1.4865246,0.87136067,0.56286078
3.91,-2.9955535,1.2156442,3.2061258,,3910,-1.1309191,1.5168276,0.83905948,0.56529088
3.92,-2.9965964,1.2354321,3.1077095,,3920,-1.1298544,1.5575259,0.78030663,0.56776664
3.93,-2.9967276,1.2604385,2.9874963,,3930,-1.1312692,1.591639,0.74956156,0.57029738
3.94,-2.9967355,1.2859016,2.8734098,,3940,-1.1351179,1.6040747,0.79671842,0.5728869
3.95,-2.9971388,1.2998164,2.8236263,,3950,-1.1441025,1.5921462,0.92743395,0.57552427
3.96,-2.997793,1.2904723,2.8906973,,3960,-1.1556817,1.5637912,1.1157938,0.57818221
3.97,-2.9985608,1.2583901,3.0655746,,3970,-1.1692528,1.5323435,1.3131303,0.58082204
3.98,-2.9990598,1.2195701,3.2660945,,3980,-1.1867433,1.5107131,1.4683578,0.58340329
3.99,-2.9997042,1.1966277,3.381583,,3990,-1.2053782,1.4994499,1.5774962,0.58589294
4,-2.9990689,1.1984499,3.3735712,,4000,-1.2279761,1.4823712,1.6879894,0.58826652
4.01,-2.9988265,1.2100189,3.3126027,,4010,-1.2530546,1.4444297,1.8509632,0.59049937
4.02,-2.9971298,1.2148832,3.2842002,,4020,-1.2770492,1.3899789,2.054864,0.59255774
4.03,-2.9964838,1.2117814,3.29763,,4030,-1.2995544,1.3525688,2.1861212,0.59440223
4.04,-2.9958423,1.1966929,3.3745189,,4040,-1.3226868,1.357052,2.1572661,0.59600787
4.05,-2.9968692,1.1656236,3.5268622,,4050,-1.3429434,1.3788591,2.0548896,0.59737863
4.06,-2.9971013,1.1389139,3.6627411,,4060,-1.3629599,1.3845252,1.9916579,0.59853303
4.07,-2.9977605,1.1411326,3.6652348,,4070,-1.3807712,1.3795328,1.9554965,0.5994842
4.08,-2.9975135,1.1685595,3.5494577,,4080,-1.3985568,1.3949946,1.8421204,0.60024202
4.09,-2.9970041,1.2050493,3.3878092,,4090,-1.4146234,1.4247365,1.6749806,0.60082911
4.1,-2.9984538,1.2350023,3.2499026,,4100,-1.4286707,1.4495018,1.5233339,0.60127804
4.11,-2.9996224,1.2454893,3.1980887,,4110,-1.4441819,1.4631108,1.4093177,0.60161919
4.12,-2.9996043,1.2424701,3.2058827,,4120,-1.4581118,1.4596254,1.358986,0.60187509
4.13,-2.9996039,1.2414256,3.1989938,,4130,-1.4744385,1.4371317,1.3727983,0.6020562
4.14,-2.998426,1.2462664,3.158186,,4140,-1.4880809,1.4081733,1.4110008,0.6021607
4.15,-2.9971194,1.258848,3.0737184,,4150,-1.5005431,1.3897,1.4106641,0.60218261
4.16,-2.9970052,1.2769321,2.9581927,,4160,-1.5087324,1.3872539,1.3545395,0.60212265
4.17,-2.9974146,1.2834218,2.8954206,,4170,-1.5168939,1.4026386,1.2334274,0.60199265
4.18,-2.9964952,1.2625329,2.9624513,,4180,-1.5215926,1.4308394,1.0738664,0.6018164
4.19,-2.9971207,1.2220529,3.1174704,,4190,-1.5255567,1.4613407,0.91588131,0.60162507
4.2,-2.9967093,1.187834,3.24166,,4200,-1.5304976,1.4796803,0.81336643,0.6014491
4.21,-2.9959174,1.1811889,3.2322662,,4210,-1.5329758,1.4774007,0.80307417,0.60130787
4.22,-2.9971118,1.2089595,3.0564031,,4220,-1.5361498,1.4616378,0.85797157,0.60120378
4.23,-2.9983129,1.2525214,2.8089997,,4230,-1.5404102,1.4407414,0.94742179,0.60112643
4.24,-2.998453,1.2833621,2.6300231,,4240,-1.541659,1.4130417,1.0775282,0.60105773
4.25,-2.9983143,1.2890149,2.5818236,,4250,-1.5412634,1.3795212,1.2377923,0.60097208
4.26,-2.9983005,1.2751303,2.6399096,,4260,-1.5387789,1.3480292,1.3956787,0.60083848
4.27,-2.9988155,1.255043,2.7399478,,4270,-1.5314575,1.3280248,1.51596,0.60062639
4.28,-2.9999895,1.2375612,2.835838,,4280,-1.5167542,1.3297493,1.563523,0.60031291
4.29,-2.9994633,1.2261119,2.909045,,4290,-1.4962632,1.3507583,1.5449836,0.59988896
4.3,-2.9999785,1.2276067,2.918329,,4300,-1.4690964,1.3747389,1.5188412,0.59935772
4.31,-2.9992077,1.2480819,2.8375902,,4310,-1.4338881,1.3946754,1.5137189,0.59872431
4.32,-2.9992276,1.2763226,2.7138461,,4320,-1.3930701,1.4179684,1.5045392,0.59799072
4.33,-2.9980446,1.2953017,2.6288635,,4330,-1.3478235,1.4483025,1.4781768,0.59715951
4.34,-2.997511,1.3072159,2.5739287,,4340,-1.300751,1.4838971,1.4374616,0.59623635
4.35,-2.9975146,1.3206326,2.5146936,,4350,-1.2552291,1.519821,1.3948831,0.59522963
4.36,-2.9979167,1.3299535,2.4789637,,4360,-1.2125343,1.5484223,1.3744675,0.59414792
4.37,-2.9984349,1.3245495,2.5155964,,4370,-1.1745947,1.5613033,1.4007959,0.59299534
4.38,-2.9988118,1.3067511,2.6140347,,4380,-1.1432656,1.5537516,1.4837625,0.59176703
4.39,-2.9980187,1.2883899,2.7209189,,4390,-1.1186109,1.5301166,1.6026238,0.59044756
4.4,-2.9980221,1.2764238,2.7998752,,4400,-1.0979789,1.5071223,1.6987871,0.58901525
4.41,-2.9986774,1.2681985,2.8619395,,4410,-1.0796673,1.5043748,1.7072971,0.58745342
4.42,-2.9993245,1.26196,2.9151641,,4420,-1.0654254,1.5222361,1.6275676,0.5857618
4.43,-2.9977533,1.2639821,2.9346341,,4430,-1.0526733,1.5525204,1.4966147,0.58395713
4.44,-2.9976431,1.2753708,2.9102742,,4440,-1.0406795,1.5871905,1.3499565,0.58206629
4.45,-2.9980559,1.2799727,2.9168035,,4450,-1.0326224,1.6140957,1.2291341,0.58011906
4.46,-2.9984514,1.2590079,3.0377227,,4460,-1.02822,1.6229147,1.1696354,0.57813995
4.47,-2.9986789,1.2162594,3.2492911,,4470,-1.0268357,1.6142543,1.1685648,0.57614191
4.48,-2.9974864,1.1886567,3.3800514,,4480,-1.0300543,1.5982492,1.1890144,0.57412687
4.49,-2.996987,1.1969556,3.3310539,,4490,-1.0364407,1.5785101,1.2185554,0.57209196
4.5,-2.9979185,1.2197846,3.2025301,,4500,-1.0431907,1.5461874,1.2850337,0.57003195
4.51,-2.9989532,1.2354242,3.1047191,,4510,-1.0541369,1.4965409,1.393828,0.56793494
4.52,-2.998552,1.2450326,3.0434726,,4520,-1.0655931,1.4438512,1.4972997,0.56578171
4.53,-2.9997344,1.2529503,2.9969195,,4530,-1.0762267,1.4191041,1.496178,0.56355553
4.54,-2.9985603,1.2505677,3.0065834,,4540,-1.0852983,1.4294088,1.371865,0.56125938
4.55,-2.9984153,1.2362811,3.0699642,,4550,-1.0921235,1.4442936,1.2254831,0.55891839
4.56,-2.9977537,1.2230621,3.128885,,4560,-1.0944708,1.4552784,1.0909087,0.55656288
4.57,-2.9986685,1.2192526,3.1416394,,4570,-1.0948014,1.4814618,0.91167318,0.5542222
4.58,-2.9998493,1.2234445,3.1182944,,4580,-1.0926691,1.5119619,0.72607538,0.55193197
4.59,-3.0002535,1.2285767,3.096168,,4590,-1.0886964,1.5274517,0.59662824,0.54972789
4.6,-3.0009119,1.2221705,3.1331992,,4600,-1.0824896,1.53101,0.51767243,0.54763505
4.61,-3.0012931,1.1982261,3.2591659,,4610,-1.0773194,1.5296287,0.46565223,0.54566824
4.62,-3.0028397,1.1690248,3.4157969,,4620,-1.0718421,1.5255097,0.43570697,0.54383602
4.63,-3.0023187,1.1541703,3.517555,,4630,-1.0660156,1.516917,0.43274827,0.5421422
4.64,-3.001945,1.1548277,3.5507423,,4640,-1.0595235,1.5051479,0.45257873,0.54058519
4.65,-3.0026041,1.1577832,3.5687737,,4650,-1.0523275,1.4980936,0.47149864,0.53915932
4.66,-3.001559,1.1572001,3.6004091,,4660,-1.0432802,1.4960718,0.49007895,0.53785865
4.67,-3.0005152,1.1567755,3.625666,,4670,-1.0319218,1.4892885,0.53705994,0.53667682
4.68,-3.0003885,1.1611387,3.6212047,,4680,-1.0183185,1.4779696,0.60945163,0.53560263
4.69,-3.0009119,1.1703713,3.5838013,,4690,-1.0011053,1.4729959,0.67373456,0.53462054
4.7,-3.0012931,1.1848073,3.5090987,,4700,-0.98187649,1.4748098,0.72503186,0.53371648
4.71,-3.0015558,1.209237,3.3742454,,4710,-0.95957739,1.4690937,0.80451116,0.53287822
4.72,-3.0027342,1.2388754,3.2004434,,4720,-0.93184043,1.455412,0.91179023,0.53208884
4.73,-3.0020839,1.2669224,3.0270473,,4730,-0.90066375,1.4677551,0.94191209,0.53132836
4.74,-3.0009021,1.2905418,2.8698769,,4740,-0.8657007,1.5174589,0.86259065,0.53059099
4.75,-3.0014178,1.3131882,2.7138776,,4750,-0.82580219,1.5715913,0.77386499,0.52988995
4.76,-3.0003738,1.3382649,2.5521737,,4760,-0.78519741,1.6145393,0.7203041,0.52924135
4.77,-3.0008983,1.3632743,2.3942317,,4770,-0.74764554,1.6430911,0.70871945,0.52865483
4.78,-3.0014242,1.3835395,2.26858,,4780,-0.71384487,1.6498462,0.75817376,0.52813124
4.79,-3.0011736,1.3915458,2.2150722,,4790,-0.68386908,1.6427962,0.84260222,0.52766029
4.8,-3.001312,1.3760639,2.2832061,,4800,-0.66063132,1.6339557,0.92237326,0.52722538
4.81,-3.0011681,1.3325989,2.4880713,,4810,-0.64181525,1.6068525,1.0454225,0.52680913
4.82,-3.0014013,1.276891,2.7465493,,4820,-0.6288091,1.5686499,1.1865546,0.52638751
4.83,-3.0025618,1.2383442,2.9141218,,4830,-0.616699,1.5466629,1.2670888,0.52593408
4.84,-3.0021797,1.234127,2.9113587,,4840,-0.60534206,1.556983,1.237536,0.5254342
4.85,-3.0025847,1.2578529,2.7651129,,4850,-0.59632161,1.5927938,1.116965,0.52489388
4.86,-3.0015488,1.2951462,2.5529324,,4860,-0.58896593,1.6431083,0.94376911,0.52433673
4.87,-3.0022151,1.3340588,2.3361047,,4870,-0.58642154,1.6870873,0.78253314,0.52379583
4.88,-3.0013068,1.3609599,2.190926,,4880,-0.59078467,1.7044674,0.69528026,0.52330159
4.89,-3.0005257,1.3679825,2.1557639,,4890,-0.60112058,1.6927427,0.69173312,0.52287043
4.9,-2.999349,1.3529904,2.2407991,,4900,-0.61883251,1.664734,0.73105263,0.52250296
4.91,-2.9995982,1.3208992,2.4158025,,4910,-0.64405722,1.6323529,0.77400523,0.52219126
4.92,-3.0001165,1.2831163,2.6243081,,4920,-0.67288542,1.6020384,0.80129938,0.52192636
4.93,-2.9995985,1.245348,2.8350248,,4930,-0.70801431,1.5788715,0.79299791,0.52170279
4.94,-3.0002454,1.2089654,3.0303343,,4940,-0.74821487,1.5637192,0.74917002,0.52152173
4.95,-3.0000971,1.1842976,3.1604095,,4950,-0.79320426,1.5515124,0.68960799,0.52139103
4.96,-2.9991861,1.1875804,3.1506894,,4960,-0.84018171,1.532423,0.6524222,0.52132124
4.97,-2.9988162,1.2151547,3.0196053,,4970,-0.88891934,1.4954781,0.67555056,0.52131846
4.98,-2.9990948,1.2431748,2.8815569,,4980,-0.93444045,1.4379661,0.77473476,0.52137717
4.99,-2.9981726,1.2526085,2.831656,,4990,-0.97409719,1.3712096,0.91741876,0.52147787
5,-2.9984115,1.2474615,2.8500799,,5000,-1.0059043,1.3155933,1.0399724,0.52159327
5.01,-2.9991853,1.246631,2.8504502,,5010,-1.0299694,1.2875928,1.0875164,0.52169995
5.02,-2.9993184,1.2598458,2.7869216,,5020,-1.0463162,1.2947482,1.035761,0.52178896
5.03,-2.9980249,1.2844671,2.6724355,,5030,-1.0556995,1.3331405,0.89914205,0.52187058
5.04,-2.9977746,1.3111021,2.5493125,,5040,-1.0614081,1.3795723,0.74820284,0.52197068
5.05,-2.9979143,1.3274477,2.4793237,,5050,-1.0625009,1.4108392,0.65674752,0.5221176
5.06,-2.9975226,1.3239707,2.5090314,,5060,-1.0607137,1.4244298,0.63204173,0.52232898
5.07,-2.9954153,1.3031952,2.626037,,5070,-1.0567066,1.4301124,0.64355563,0.52260991
5.08,-2.9951392,1.2849426,2.7295438,,5080,-1.0527976,1.4315265,0.67535974,0.52295797
5.09,-2.9954085,1.2852094,2.7442943,,5090,-1.0456429,1.4283659,0.72832982,0.52336634
5.1,-2.994771,1.2978861,2.6982952,,5100,-1.037699,1.4315905,0.7649821,0.52382486
5.11,-2.996604,1.3074015,2.6581443,,5110,-1.0277736,1.4490822,0.76050126,0.52432647
5.12,-2.9962079,1.306358,2.6678016,,5120,-1.0181852,1.4748028,0.7280507,0.52487163
5.13,-2.9973726,1.2982808,2.7066845,,5130,-1.0093717,1.5058627,0.67688207,0.52546645
5.14,-2.9978825,1.2914765,2.7397737,,5140,-1.0009978,1.5407678,0.61581506,0.52612081
5.15,-2.9965863,1.2940952,2.7318589,,5150,-0.99320287,1.5635757,0.59545877,0.52684571
5.16,-2.9975114,1.2988125,2.7089825,,5160,-0.98869003,1.5655872,0.64130582,0.52764445
5.17,-2.9973701,1.296911,2.7143278,,5170,-0.98593151,1.5577267,0.7235216,0.52850834
5.18,-2.9987995,1.2950345,2.7126164,,5180,-0.98441163,1.5419132,0.83425249,0.52942105
5.19,-2.9991962,1.2977233,2.6865315,,5190,-0.98307405,1.5118108,0.9885385,0.53036015
5.2,-2.9986743,1.3025443,2.6483583,,5200,-0.98248444,1.4841374,1.1323913,0.53129609
5.21,-2.9988105,1.3081797,2.6061852,,5210,-0.97951388,1.4690614,1.234198,0.53220086
5.22,-2.9987029,1.3090794,2.58983,,5220,-0.9770004,1.4643959,1.2929767,0.53305436
5.23,-2.998412,1.2958868,2.6382397,,5230,-0.97478013,1.4765254,1.2891291,0.53384567
5.24,-2.9977431,1.3032895,2.5973726,,5240,-0.97183169,1.4893091,1.2726904,0.53457481
5.25,-2.9979493,1.3403391,2.4321531,,5250,-0.96748828,1.4873568,1.2927069,0.5352444
5.26,-2.9983395,1.3425726,2.4368952,,5260,-0.96278705,1.4878175,1.2995599,0.53585173
5.27,-2.998441,1.3017011,2.6554224,,5270,-0.95893609,1.5110456,1.2323756,0.53639681
5.28,-2.9977726,1.2432427,2.9699738,,5280,-0.95491131,1.551543,1.1102001,0.53689285
5.29,-2.9973712,1.1880925,3.2726083,,5290,-0.95326284,1.5880424,0.99739062,0.53736322
5.3,-2.997223,1.1526051,3.4765842,,5300,-0.95410725,1.60072,0.95577682,0.53782935
